effective_time,server,transfer
0.002650426991749555,1.1829833965748549e-06,0.00264924400835298
0.0015387389867100865,1.3469834811985493e-06,0.001537392003228888
0.0025082399952225387,1.5970144886523485e-06,0.0025066429807338864
0.02462233800906688,2.0360166672617197e-06,0.024620301992399618
0.014195622003171593,1.674023224040866e-06,0.014193947979947552
0.029062626010272652,1.9970175344496965e-06,0.029060628992738202
0.0013013870047871023,2.1849991753697395e-06,0.0012992020056117326
0.0009244410030078143,1.548993168398738e-06,0.0009228920098394156
0.0008893109916243702,1.2119999155402184e-06,0.00088809899170883
0.009581502992659807,1.2890086509287357e-06,0.009580213984008878
0.024587261985288933,1.7459969967603683e-06,0.024585515988292173
0.039300784992519766,1.7380225472152233e-06,0.03929904696997255
0.028469398996094242,1.8969876691699028e-06,0.028467502008425072
0.021555176004767418,1.83499651029706e-06,0.02155334100825712
0.0011978129914496094,1.4439865481108427e-06,0.0011963690049014986
0.0013874650176148862,1.4890101738274097e-06,0.0013859760074410588
0.00552427300135605,2.31401645578444e-06,0.005521958984900266
0.01648868600022979,1.748005161061883e-06,0.01648693799506873
0.02337479600100778,1.3690150808542967e-06,0.023373426985926926
0.014780567988054827,1.6330159269273281e-06,0.0147789349721279
0.002864218986360356,1.2920063454657793e-06,0.0028629269800148904
0.006042227993020788,1.2499804142862558e-06,0.006040978012606502
0.029798509000102058,1.8440186977386475e-06,0.02979666498140432
0.03025820601033047,1.6379926819354296e-06,0.030256568017648533
0.015601220016833395,1.087988493964076e-06,0.01560013202833943
0.0015300330123864114,1.8160208128392696e-06,0.0015282169915735722
0.0021908390044700354,1.5269906725734472e-06,0.002189312013797462
0.0022433529957197607,1.4629913493990898e-06,0.0022418900043703616
0.0013507530093193054,1.1289957910776138e-06,0.0013496240135282278
0.0006731839966960251,1.3259996194392443e-06,0.0006718579970765859
0.013331952010048553,1.155975041911006e-06,0.013330796035006642
0.018366619013249874,1.6099947970360518e-06,0.018365009018452838
0.008616544015239924,1.3959943316876888e-06,0.008615148020908237
0.02015287199174054,7.770140655338764e-07,0.020152094977675006
0.041828045999864116,1.962995156645775e-06,0.04182608300470747
0.03374833200359717,2.3529864847660065e-06,0.033745979017112404
0.013140190014382824,1.8700084183365107e-06,0.013138320005964488
0.011683232005452737,1.7299898900091648e-06,0.011681502015562728
0.019475495006190613,1.6590056475251913e-06,0.019473836000543088
0.014110958989476785,1.6550184227526188e-06,0.014109303971054032
0.03349524599616416,1.7629936337471008e-06,0.03349348300253041
0.019440731994109228,1.92900188267231e-06,0.019438802992226556
0.021911343006649986,1.9390136003494263e-06,0.021909403993049636
0.02181518098223023,2.0849984139204025e-06,0.02181309598381631
0.023943947977386415,1.8219870980829e-06,0.023942125990288332
0.048165477986913174,2.1370069589465857e-06,0.04816334097995423
0.04737990198191255,2.2440217435359955e-06,0.04737765796016902
0.057102468999801204,2.5250192265957594e-06,0.05709994398057461
0.016070879995822906,2.4449836928397417e-06,0.016068435012130067
0.0619076180155389,2.0999868866056204e-06,0.061905518028652295
0.04244998699869029,2.4180044420063496e-06,0.042447568994248286
0.014670846983790398,2.3360189516097307e-06,0.014668510964838788
0.004833910992601886,1.6170088201761246e-06,0.00483229398378171
0.014390216994797811,1.7859856598079205e-06,0.014388431009138003
0.010272193991113454,1.5590048860758543e-06,0.010270634986227378
0.018472441006451845,1.433014404028654e-06,0.018471007992047817
0.03222910899785347,1.6920093912631273e-06,0.03222741698846221
0.013961395976366475,1.7109850887209177e-06,0.013959684991277754
0.017211951984791085,1.8319988157600164e-06,0.017210119985975325
0.034109737986000255,1.5389814507216215e-06,0.03410819900454953
0.03752606199122965,1.5989935491234064e-06,0.03752446299768053
0.03232052197563462,2.1379964891821146e-06,0.03231838397914544
0.02861746199778281,2.4790060706436634e-06,0.028614982991712168
0.05784164697979577,8.680217433720827e-07,0.0578407789580524
0.07157674600603059,2.0790030248463154e-06,0.07157466700300574
0.02453779400093481,2.183980541303754e-06,0.024535610020393506
0.03732353600207716,2.140994183719158e-06,0.03732139500789344
0.05697108100866899,1.8250138964504004e-06,0.05696925599477254
0.04673607597942464,2.6659981813281775e-06,0.04673340998124331
0.029393174016149715,1.8579885363578796e-06,0.029391316027613357
0.009658230002969503,1.7770216800272465e-06,0.009656452981289476
0.016316401975927874,1.86101533472538e-06,0.01631454096059315
0.0021527130156755447,1.8859864212572575e-06,0.0021508270292542875
0.0014093640202190727,1.6710255295038223e-06,0.0014076929946895689
0.0022533909941557795,1.3289973139762878e-06,0.002252061996841803
0.0013217369851190597,1.3520184438675642e-06,0.0013203849666751921
0.03621878000558354,1.0090006981045008e-06,0.036217771004885435
0.021269771008519456,2.4730106815695763e-06,0.021267297997837886
0.02123036899138242,2.176006091758609e-06,0.02122819298529066
0.01542005201918073,2.574990503489971e-06,0.01541747702867724
0.034087703010300174,1.8079881556332111e-06,0.03408589502214454
0.013222543988376856,1.8519931472837925e-06,0.013220691995229572
0.023198089009383693,2.0599982235580683e-06,0.023196029011160135
0.0043560939957387745,1.7040001694113016e-06,0.004354389995569363
0.0011850550072267652,2.1589803509414196e-06,0.0011828960268758237
0.0018591269908938557,1.2730015441775322e-06,0.0018578539893496782
0.0012007399927824736,2.1400046534836292e-06,0.00119859998812899
0.002237484004581347,1.1509982869029045e-06,0.002236333006294444
0.0008878289954736829,1.347012585029006e-06,0.0008864819828886539
0.0032109729945659637,1.2529781088232994e-06,0.0032097200164571404
0.001119537017075345,1.314998371526599e-06,0.0011182220187038183
0.0016628929879516363,1.280015567317605e-06,0.0016616129723843187
0.0015840480045881122,1.3060052879154682e-06,0.0015827419993001968
0.0016838239971548319,1.433014404028654e-06,0.0016823909827508032
0.0012023229792248458,1.348002115264535e-06,0.0012009749771095812
0.0016275550005957484,1.2590026017278433e-06,0.0016262959979940206
0.001522227976238355,1.1590018402785063e-06,0.0015210689743980765
0.0029431480215862393,1.6249832697212696e-06,0.002941523038316518
0.0012086820206604898,1.2849923223257065e-06,0.001207397028338164
0.002691324014449492,1.2899981811642647e-06,0.002690034016268328
0.0009089460072573274,1.2250093277543783e-06,0.0009077209979295731
0.0022341629955917597,9.720097295939922e-07,0.0022331909858621657
0.002828977012541145,2.1260057110339403e-06,0.002826851006830111
0.004063208994921297,1.8990249373018742e-06,0.004061309969983995
0.0018982420151587576,1.288979547098279e-06,0.0018969530356116593
0.0168539080186747,1.420994522050023e-06,0.01685248702415265
0.0011685469944495708,1.5319965314120054e-06,0.0011670149979181588
0.008586262993048877,1.4310062397271395e-06,0.00858483198680915
0.005652816005749628,1.2910168152302504e-06,0.005651524988934398
0.0028648599982261658,1.4969846233725548e-06,0.002863363013602793
0.001436546997865662,1.53400469571352e-06,0.0014350129931699485
0.0010772479872684926,1.3980024959892035e-06,0.0010758499847725034
0.0009741550020407885,1.281994627788663e-06,0.0009728730074129999
0.0013632619811687618,1.8629943951964378e-06,0.0013613989867735654
0.0007609140011481941,1.455977326259017e-06,0.0007594580238219351
0.00103546999162063,1.3430253602564335e-06,0.0010341269662603736
0.0010855119908228517,1.2319942470639944e-06,0.0010842799965757877
0.009444730007089674,6.720074452459812e-07,0.009444057999644428
0.010765726998215541,1.367996446788311e-06,0.010764359001768753
0.030695814988575876,1.3590033631771803e-06,0.0306944559852127
0.003718887979630381,1.421984052285552e-06,0.0037174659955780953
0.001192327996250242,1.3319950085133314e-06,0.0011909960012417287
0.0027372979966457933,1.1990196071565151e-06,0.002736098977038637
0.0009250100119970739,1.4299876056611538e-06,0.0009235800243914127
0.0014516820083372295,1.181004336103797e-06,0.0014505010040011257
0.0021464870078489184,1.31400884129107e-06,0.0021451729990076274
0.0014396189944818616,1.4110119082033634e-06,0.0014382079825736582
0.0014463120023719966,1.3990211300551891e-06,0.0014449129812419415
0.0010396809957455844,1.3500102795660496e-06,0.0010383309854660183
0.001211427996167913,1.3500102795660496e-06,0.001210077985888347
0.002040194987785071,1.1500087566673756e-06,0.0020390449790284038
0.0013178479857742786,1.3719836715608835e-06,0.0013164760021027178
0.0011746870004571974,1.2720120139420033e-06,0.0011734149884432554
0.0013349670043680817,1.314998371526599e-06,0.001333652005996555
0.0009577420132700354,1.167005393654108e-06,0.0009565750078763813
0.001601475989446044,1.2429954949766397e-06,0.0016002329939510673
0.0015399929834529757,9.450013749301434e-07,0.0015390479820780456
0.0014181180158630013,1.3160170055925846e-06,0.0014168019988574088
0.0015570080140605569,1.2890086509287357e-06,0.0015557190054096282
0.0011723600036930293,1.253996742889285e-06,0.00117110600695014
0.0011508660099934787,1.2169766705483198e-06,0.0011496490333229303
0.000990967993857339,1.2170057743787766e-06,0.0009897509880829602
0.0016212740156333894,1.0929943528026342e-06,0.0016201810212805867
0.0013682430144399405,1.3560056686401367e-06,0.0013668870087713003
0.0011930499749723822,1.1220108717679977e-06,0.0011919279641006142
0.0007425189833156765,1.4120014384388924e-06,0.0007411069818772376
0.001275699003599584,1.1379888746887445e-06,0.0012745610147248954
0.0008509370090905577,1.2829841580241919e-06,0.0008496540249325335
0.001248896005563438,1.3629905879497528e-06,0.0012475330149754882
0.001552456000354141,1.3579847291111946e-06,0.0015510980156250298
0.002247828000690788,1.4499819371849298e-06,0.002246378018753603
0.0011100090050604194,1.3409880921244621e-06,0.001108668016968295
0.000901663996046409,1.1649972293525934e-06,0.0009004989988170564
0.0011432949977461249,1.1730007827281952e-06,0.0011421219969633967
0.0008155890100169927,1.1250085663050413e-06,0.0008144640014506876
0.002768410020507872,1.134991180151701e-06,0.0027672750293277204
0.0009738240041770041,1.2739910744130611e-06,0.000972550013102591
0.0009926089842338115,1.2959935702383518e-06,0.0009913129906635731
0.001260340999579057,1.2759992387145758e-06,0.0012590650003403425
0.0008080920088104904,1.161010004580021e-06,0.0008069309988059103
0.002812208025716245,1.2910168152302504e-06,0.002810917008901015
0.0009276529890485108,1.3079843483865261e-06,0.0009263450047001243
0.0013331219961401075,8.770148269832134e-07,0.0013322449813131243
0.000658639008179307,9.220093488693237e-07,0.0006577169988304377
0.0008284919895231724,1.1459924280643463e-06,0.000827345997095108
0.0007015099981799722,1.2830132618546486e-06,0.0007002269849181175
0.0010016029991675168,1.3750104699283838e-06,0.0010002279886975884
0.0009996859880629927,1.2220116332173347e-06,0.0009984639764297754
0.021047347981948406,1.1700030881911516e-06,0.021046177978860214
0.001669368997681886,1.667998731136322e-06,0.0016677009989507496
0.00759143297909759,1.4830147847533226e-06,0.0075899499643128365
0.003723529982380569,1.76700996235013e-06,0.003721762972418219
0.0009911350207403302,1.3730023056268692e-06,0.0009897620184347034
0.0011551310017239302,1.2959935702383518e-06,0.0011538350081536919
0.0013937969924882054,1.401989720761776e-06,0.0013923950027674437
0.001141657994594425,1.3290264178067446e-06,0.0011403289681766182
0.001233768998645246,1.5030091162770987e-06,0.001232265989528969
0.0015189940168056637,1.1390075087547302e-06,0.001517855009296909
0.0005794000171590596,1.3620010577142239e-06,0.0005780380161013454
0.0015102309989742935,1.1060037650167942e-06,0.0015091249952092767
0.0195128720079083,1.2509990483522415e-06,0.019511621008859947
0.005286230007186532,2.596992999315262e-06,0.005283633014187217
0.005841674981638789,1.6159901861101389e-06,0.005840058991452679
0.030453154002316296,1.6909907571971416e-06,0.0304514630115591
0.006863565999083221,2.267013769596815e-06,0.006861298985313624
0.024579684977652505,1.6260019037872553e-06,0.024578058975748718
0.001978153974050656,1.7370039131492376e-06,0.0019764169701375067
0.01971770598902367,1.4230026863515377e-06,0.01971628298633732
0.022194977005710825,1.701002474874258e-06,0.02219327600323595
0.022782610001740977,1.4500110410153866e-06,0.022781159990699962
0.03050977797829546,1.5989935491234064e-06,0.030508178984746337
0.04324815300060436,1.7760030459612608e-06,0.0432463769975584
0.02024252701085061,2.2599997464567423e-06,0.02024026701110415
0.02489296201383695,1.9360159058123827e-06,0.024891025997931138
0.0068627110158558935,1.200998667627573e-06,0.006861510017188266
0.013404333003563806,1.7249840311706066e-06,0.013402608019532636
0.0014138580008875579,1.4050165191292763e-06,0.0014124529843684286
0.0016914689913392067,1.2910168152302504e-06,0.0016901779745239764
0.0020899680093862116,1.9439903553575277e-06,0.002088024019030854
0.003268992993980646,1.3139797374606133e-06,0.0032676790142431855
0.025363004999235272,1.528009306639433e-06,0.025361476989928633
0.04118423300678842,1.9040016923099756e-06,0.04118232900509611
0.019853540026815608,1.9700091797858477e-06,0.019851570017635822
0.05416654999135062,1.8409918993711472e-06,0.05416470899945125
0.0034429620136506855,2.183980541303754e-06,0.003440778033109382
0.0020114959916099906,1.7799902707338333e-06,0.0020097160013392568
0.0014505519939120859,1.8639839254319668e-06,0.001448688009986654
0.0011127909820061177,1.4690158423036337e-06,0.001111321966163814
0.0015946970088407397,1.120992237702012e-06,0.0015935760166030377
0.0012098749866709113,1.2090022210031748e-06,0.0012086659844499081
0.0034757959947455674,1.2860109563916922e-06,0.0034745099837891757
0.04235241701826453,1.3159879017621279e-06,0.04235110103036277
0.0020307940139900893,2.2560125216841698e-06,0.002028538001468405
0.0017631539958529174,1.8870050553232431e-06,0.0017612669907975942
0.004130118002649397,1.321983290836215e-06,0.0041287960193585604
0.021178554015932605,2.221000613644719e-06,0.02117633301531896
0.03753571899142116,1.9439903553575277e-06,0.037533775001065806
0.007682076015044004,1.881009666249156e-06,0.007680195005377755
0.015368741005659103,1.620996044948697e-06,0.015367120009614155
0.0019421960168983787,1.5590048860758543e-06,0.0019406370120123029
0.0011677099973894656,1.1709926184266806e-06,0.0011665390047710389
0.0012356500083114952,1.2450036592781544e-06,0.001234405004652217
0.0007789469964336604,1.3590033631771803e-06,0.0007775879930704832
0.0014868579746689647,1.3020180631428957e-06,0.0014855559566058218
0.0016149510047398508,1.2739910744130611e-06,0.0016136770136654377
0.0017826149996835738,1.3450044207274914e-06,0.0017812699952628464
0.0012255559850018471,1.3279786799103022e-06,0.0012242280063219368
0.0006513730040751398,1.2530072126537561e-06,0.000650119996862486
0.0006660060025751591,1.1429947335273027e-06,0.0006648630078416318
0.003407882002647966,1.100997906178236e-06,0.003406781004741788
0.0009628630068618804,1.3050157576799393e-06,0.0009615579911042005
0.0007340380107052624,1.4490215107798576e-06,0.0007325889891944826
0.001217815006384626,1.2909877113997936e-06,0.0012165240186732262
0.0013407039805315435,1.2139789760112762e-06,0.0013394900015555322
0.0020096400112379342,1.248001353815198e-06,0.002008392009884119
0.007804519002093002,1.247011823579669e-06,0.0078032719902694225
0.030877780984155834,2.0329898688942194e-06,0.03087574799428694
0.017939584999112412,1.8120044842362404e-06,0.017937772994628176
0.015930035995552316,1.8169812392443419e-06,0.015928219014313072
0.0015867140027694404,1.6069971024990082e-06,0.0015851070056669414
0.0021328630100470036,2.92900949716568e-06,0.002129934000549838
0.0008872920006979257,1.448002876713872e-06,0.0008858439978212118
0.0006056679994799197,1.2429954949766397e-06,0.000604425003984943
0.0018834619841072708,1.2570235412567854e-06,0.001882204960566014
0.001089755998691544,1.2620002962648869e-06,0.001088493998395279
0.007391782011836767,1.4830147847533226e-06,0.007390298997052014
0.001393879996612668,1.1739903129637241e-06,0.0013927060062997043
0.0017121379787568003,1.2409873306751251e-06,0.0017108969914261252
0.000642494997009635,1.2639793567359447e-06,0.000641231017652899
0.0012975239951629192,1.2159871403127909e-06,0.0012963080080226064
0.0008048889867495745,1.1239899322390556e-06,0.0008037649968173355
0.000579722982365638,1.1560041457414627e-06,0.0005785669782198966
0.0008404820109717548,8.749775588512421e-07,0.0008396070334129035
0.0012056760024279356,1.3520184438675642e-06,0.001204323983984068
0.010347718984121457,1.3499811757355928e-06,0.010346369002945721
0.0010835979774128646,1.5599944163113832e-06,0.0010820379829965532
0.0004573579935822636,1.079024514183402e-06,0.0004562789690680802
0.0008662230102345347,1.0849907994270325e-06,0.0008651380194351077
0.0007744249887764454,1.1710217222571373e-06,0.0007732539670541883
0.000774099986301735,1.2239906936883926e-06,0.0007728759956080467
0.0004984989936929196,1.1280062608420849e-06,0.0004973709874320775
0.0015182329807430506,1.1880183592438698e-06,0.0015170449623838067
0.0009870539943221956,1.1690135579556227e-06,0.00098588498076424
0.000876257021445781,1.361011527478695e-06,0.0008748960099183023
0.0010847439989447594,1.2730015441775322e-06,0.0010834709974005818
0.0010251059720758349,1.181993866339326e-06,0.0010239239782094955
0.0008023909758776426,1.1440133675932884e-06,0.0008012469625100493
0.0007303149905055761,1.0799849405884743e-06,0.0007292350055649877
0.0007595450151711702,1.047010300680995e-06,0.0007584980048704892
0.0006793020002078265,1.0060030035674572e-06,0.000678295997204259
0.0012512120010796934,1.0329822544008493e-06,0.0012501790188252926
0.0008008099975995719,1.3999815564602613e-06,0.0007994100160431117
0.0009591559937689453,1.2620002962648869e-06,0.0009578939934726804
0.001162889995612204,1.1259980965405703e-06,0.0011617639975156635
0.0009606870007701218,1.2550153769552708e-06,0.0009594319853931665
0.0009170519770123065,1.328007783740759e-06,0.0009157239692285657
0.0011195970000699162,1.267006155103445e-06,0.0011183299939148128
0.0008577050175517797,1.561013050377369e-06,0.0008561440045014024
0.0006369109905790538,1.2730015441775322e-06,0.0006356379890348762
0.0004734130052383989,9.780051186680794e-07,0.00047243500011973083
0.0006536880100611597,1.1829833965748549e-06,0.0006525050266645849
0.000717674003681168,9.20990714803338e-07,0.0007167530129663646
0.0007233259966596961,1.2579839676618576e-06,0.0007220680126920342
0.0005840629746671766,1.0200019460171461e-06,0.0005830429727211595
0.0008561979921068996,9.729992598295212e-07,0.0008552249928470701
0.0007617819937877357,1.067004632204771e-06,0.0007607149891555309
0.0008754809969104826,1.1989905033260584e-06,0.0008742820064071566
0.0008572560036554933,1.313019311055541e-06,0.0008559429843444377
0.0007894070004113019,9.179930202662945e-07,0.0007884890073910356
0.0014523240097332746,9.079813025891781e-07,0.0014514160284306854
0.001054311025654897,1.2459931895136833e-06,0.0010530650324653834
0.0014392610173672438,1.1969823390245438e-06,0.0014380640350282192
0.0010861069895327091,1.1369993444532156e-06,0.001084969990188256
0.0011893899936694652,1.1970114428550005e-06,0.0011881929822266102
0.002056772995274514,1.3950048014521599e-06,0.002055377990473062
0.0007923750090412796,1.3730023056268692e-06,0.0007910020067356527
0.0008330350101459771,1.2060045264661312e-06,0.000831829005619511
0.0006751890177838504,1.2110103853046894e-06,0.0006739780073985457
0.0005870999884791672,1.100997906178236e-06,0.000585998990572989
0.0007437449821736664,1.248001353815198e-06,0.0007424969808198512
0.0008050620090216398,1.2640084605664015e-06,0.0008037980005610734
0.0005545469757635146,1.4039978850632906e-06,0.0005531429778784513
0.0007253610237967223,1.1759984772652388e-06,0.000724185025319457
0.0010471820132806897,1.1450028978288174e-06,0.001046037010382861
0.0009550629765726626,1.294014509767294e-06,0.0009537689620628953
0.0007217420206870884,1.05498475022614e-06,0.0007206870359368622
0.0006682069797534496,1.4980032574385405e-06,0.000666708976496011
0.001548756001284346,1.335982233285904e-06,0.00154742001905106
0.0006788010068703443,1.2959935702383518e-06,0.0006775050133001059
0.0006318369996733963,1.1619995348155499e-06,0.0006306750001385808
0.0009936069836840034,1.166015863418579e-06,0.0009924409678205848
0.0007377850124612451,1.3659882824867964e-06,0.0007364190241787583
0.0006645270041190088,1.2129894457757473e-06,0.000663314014673233
0.0005524810112547129,1.334003172814846e-06,0.0005511470080818981
0.0013995059998705983,1.30099942907691e-06,0.0013982050004415214
0.0005386100092437118,1.3590033631771803e-06,0.0005372510058805346
0.0007369229861069471,1.1759984772652388e-06,0.0007357469876296818
0.0011981749848928303,1.335982233285904e-06,0.0011968390026595443
0.0007673460058867931,1.1590018402785063e-06,0.0007661870040465146
0.0008455209899693727,1.394015271216631e-06,0.0008441269746981561
0.0009515589918009937,1.2190139386802912e-06,0.0009503399778623134
0.001426130998879671,1.3950048014521599e-06,0.001424735994078219
0.0009205950191244483,1.1640076991170645e-06,0.0009194310114253312
0.02586942201014608,1.2509990483522415e-06,0.02586817101109773
0.025151155015919358,1.448992406949401e-06,0.025149706023512408
0.017316887999186292,1.9850267563015223e-06,0.01731490297242999
0.028559703001519665,2.2370077203959227e-06,0.02855746599379927
0.021143132995348424,2.3269967641681433e-06,0.021140805998584256
0.03945396898780018,2.2719905246049166e-06,0.039451696997275576
0.029157126002246514,1.5590048860758543e-06,0.029155566997360438
0.01821447999100201,1.6910198610275984e-06,0.01821278897114098
0.014997611986473203,1.5550176613032818e-06,0.0149960569688119
0.04199395698378794,1.8569990061223507e-06,0.04199209998478182
0.0289851599955,2.2049935068935156e-06,0.028982955001993105
